,date,trips,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,Strong Wind,Fog,Freezing Rain,Haze,Heavy Rain,Moderate Rain,Moderate Snow,Rain,Snow,Thunderstorms,Weekend,Holiday
6005,2018-09-09 18:00:00,412,16.2,8.7,61.0,16.1,101.34,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6006,2018-09-09 19:00:00,318,16.8,10.5,66.0,16.1,101.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6007,2018-09-09 20:00:00,220,16.6,11.3,71.0,16.1,101.34,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6008,2018-09-09 21:00:00,157,16.5,11.1,70.0,16.1,101.29,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6009,2018-09-09 22:00:00,129,16.6,10.4,67.0,16.1,101.27,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6010,2018-09-09 23:00:00,108,16.5,10.4,67.0,16.1,101.28,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6011,2018-09-10 00:00:00,69,16.5,10.5,67.0,16.1,101.23,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6012,2018-09-10 01:00:00,25,16.6,11.0,69.0,16.1,101.17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6013,2018-09-10 02:00:00,19,16.2,10.8,70.0,16.1,101.12,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
6014,2018-09-10 03:00:00,2,14.9,12.1,83.0,12.9,101.07,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
6015,2018-09-10 04:00:00,5,14.9,12.4,85.0,16.1,101.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
6016,2018-09-10 05:00:00,17,14.4,12.6,89.0,9.7,100.98,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
6017,2018-09-10 06:00:00,31,14.3,12.7,90.0,16.1,100.93,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
6018,2018-09-10 07:00:00,58,13.9,12.8,93.0,4.0,100.93,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
6019,2018-09-10 08:00:00,111,13.6,12.8,95.0,3.2,100.96,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0
6020,2018-09-10 09:00:00,50,13.2,12.4,95.0,8.1,100.95,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
6021,2018-09-10 10:00:00,49,12.8,11.9,94.0,6.4,100.95,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
6022,2018-09-10 11:00:00,62,13.0,11.9,93.0,16.1,100.9,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
6023,2018-09-10 12:00:00,87,13.0,11.4,90.0,16.1,100.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6024,2018-09-10 13:00:00,125,13.2,11.4,89.0,11.3,100.74,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
6025,2018-09-10 14:00:00,77,13.2,12.3,94.0,4.8,100.69,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
6026,2018-09-10 15:00:00,61,13.5,12.7,95.0,4.0,100.63,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
6027,2018-09-10 16:00:00,95,14.1,13.5,96.0,2.8,100.58,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
6028,2018-09-10 17:00:00,209,14.4,13.8,96.0,4.0,100.57,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
6029,2018-09-10 18:00:00,172,14.6,13.8,95.0,4.8,100.58,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
6030,2018-09-10 19:00:00,130,15.1,14.5,96.0,9.7,100.55,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
6031,2018-09-10 20:00:00,117,15.7,15.1,96.0,4.8,100.6,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
6032,2018-09-10 21:00:00,111,16.0,15.2,95.0,9.7,100.61,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
6033,2018-09-10 22:00:00,114,16.2,15.6,96.0,16.1,100.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6034,2018-09-10 23:00:00,55,16.6,16.0,96.0,14.5,100.61,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
6035,2018-09-11 00:00:00,28,17.1,16.3,95.0,14.5,100.64,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6036,2018-09-11 01:00:00,17,17.2,16.6,96.0,16.1,100.64,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6037,2018-09-11 02:00:00,10,16.8,16.2,96.0,16.1,100.64,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6038,2018-09-11 03:00:00,11,16.4,15.8,96.0,16.1,100.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6039,2018-09-11 04:00:00,11,15.9,15.3,96.0,16.1,100.75,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6040,2018-09-11 05:00:00,43,15.9,15.0,94.0,16.1,100.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6041,2018-09-11 06:00:00,142,15.6,14.5,93.0,16.1,100.87,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6042,2018-09-11 07:00:00,400,16.4,14.6,89.0,16.1,100.96,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6043,2018-09-11 08:00:00,1069,16.4,13.9,85.0,16.1,101.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6044,2018-09-11 09:00:00,659,17.7,13.9,78.0,16.1,101.04,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6045,2018-09-11 10:00:00,286,18.9,14.9,77.0,16.1,101.12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6046,2018-09-11 11:00:00,342,19.1,14.2,73.0,16.1,101.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6047,2018-09-11 12:00:00,446,19.6,14.4,72.0,16.1,101.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6048,2018-09-11 13:00:00,412,20.0,14.3,69.0,16.1,101.22,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6049,2018-09-11 14:00:00,354,19.9,15.2,74.0,16.1,101.22,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6050,2018-09-11 15:00:00,412,19.9,15.0,73.0,16.1,101.21,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6051,2018-09-11 16:00:00,760,19.9,15.0,73.0,16.1,101.22,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6052,2018-09-11 17:00:00,1315,19.8,15.3,75.0,16.1,101.22,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6053,2018-09-11 18:00:00,973,19.1,15.2,78.0,16.1,101.24,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6054,2018-09-11 19:00:00,604,18.5,15.4,82.0,16.1,101.27,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6055,2018-09-11 20:00:00,465,18.0,15.3,84.0,16.1,101.32,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6056,2018-09-11 21:00:00,336,18.3,15.6,84.0,16.1,101.38,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6057,2018-09-11 22:00:00,234,18.6,15.8,83.0,16.1,101.37,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6058,2018-09-11 23:00:00,143,18.9,16.0,83.0,16.1,101.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6059,2018-09-12 00:00:00,60,17.4,15.2,87.0,16.1,101.39,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6060,2018-09-12 01:00:00,26,16.8,14.7,87.0,16.1,101.38,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6061,2018-09-12 02:00:00,13,16.6,14.1,85.0,16.1,101.41,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6062,2018-09-12 03:00:00,9,15.8,14.6,92.0,16.1,101.41,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6063,2018-09-12 04:00:00,18,15.4,14.1,92.0,16.1,101.43,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6064,2018-09-12 05:00:00,47,16.5,15.5,94.0,16.1,101.48,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6065,2018-09-12 06:00:00,155,16.9,15.3,90.0,16.1,101.54,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6066,2018-09-12 07:00:00,444,17.4,15.6,89.0,16.1,101.58,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6067,2018-09-12 08:00:00,1226,18.2,15.7,85.0,16.1,101.57,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6068,2018-09-12 09:00:00,726,19.9,17.0,83.0,16.1,101.59,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6069,2018-09-12 10:00:00,339,20.0,17.0,83.0,16.1,101.61,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6070,2018-09-12 11:00:00,358,20.5,16.9,79.0,16.1,101.6,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6071,2018-09-12 12:00:00,422,20.7,16.6,77.0,16.1,101.59,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6072,2018-09-12 13:00:00,411,21.0,17.3,79.0,16.1,101.55,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6073,2018-09-12 14:00:00,399,21.1,17.7,80.0,16.1,101.54,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6074,2018-09-12 15:00:00,440,21.3,17.9,81.0,16.1,101.5,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6075,2018-09-12 16:00:00,804,21.4,18.1,81.0,16.1,101.46,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6076,2018-09-12 17:00:00,1265,21.1,17.5,80.0,16.1,101.46,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6077,2018-09-12 18:00:00,994,20.4,17.8,85.0,16.1,101.47,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6078,2018-09-12 19:00:00,636,19.7,17.7,88.0,16.1,101.46,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6079,2018-09-12 20:00:00,424,19.6,17.9,90.0,16.1,101.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6080,2018-09-12 21:00:00,344,19.6,17.8,89.0,16.1,101.53,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6081,2018-09-12 22:00:00,220,19.5,18.1,91.0,16.1,101.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6082,2018-09-12 23:00:00,137,19.4,18.1,92.0,16.1,101.52,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6083,2018-09-13 00:00:00,73,19.3,18.0,92.0,16.1,101.49,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6084,2018-09-13 01:00:00,39,19.4,18.3,93.0,16.1,101.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6085,2018-09-13 02:00:00,20,19.0,17.5,91.0,16.1,101.53,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6086,2018-09-13 03:00:00,3,18.9,17.3,90.0,16.1,101.51,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6087,2018-09-13 04:00:00,11,18.7,17.6,93.0,16.1,101.53,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6088,2018-09-13 05:00:00,43,18.6,17.5,93.0,16.1,101.54,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6089,2018-09-13 06:00:00,137,19.0,17.5,91.0,16.1,101.57,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6090,2018-09-13 07:00:00,433,19.5,17.1,86.0,16.1,101.59,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6091,2018-09-13 08:00:00,1184,19.8,17.1,84.0,16.1,101.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6092,2018-09-13 09:00:00,717,20.3,17.2,82.0,16.1,101.65,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6093,2018-09-13 10:00:00,351,20.8,17.9,83.0,16.1,101.64,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6094,2018-09-13 11:00:00,314,21.7,18.2,80.0,16.1,101.6,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6095,2018-09-13 12:00:00,454,22.3,18.7,80.0,16.1,101.57,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6096,2018-09-13 13:00:00,415,22.7,18.9,79.0,16.1,101.5,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6097,2018-09-13 14:00:00,389,22.7,19.0,80.0,16.1,101.49,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6098,2018-09-13 15:00:00,506,23.0,18.6,76.0,16.1,101.45,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6099,2018-09-13 16:00:00,766,22.9,18.0,74.0,16.1,101.37,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6100,2018-09-13 17:00:00,1303,22.6,17.4,72.0,16.1,101.32,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6101,2018-09-13 18:00:00,955,21.8,17.9,78.0,16.1,101.32,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6102,2018-09-13 19:00:00,686,21.5,17.7,79.0,16.1,101.31,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6103,2018-09-13 20:00:00,458,21.2,18.4,84.0,16.1,101.34,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6104,2018-09-13 21:00:00,355,21.2,18.2,83.0,16.1,101.33,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6105,2018-09-13 22:00:00,244,21.1,18.0,82.0,16.1,101.3,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6106,2018-09-13 23:00:00,157,21.0,17.9,82.0,16.1,101.3,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6107,2018-09-14 00:00:00,90,21.2,18.1,82.0,16.1,101.27,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6108,2018-09-14 01:00:00,44,21.1,18.2,83.0,16.1,101.23,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6109,2018-09-14 02:00:00,40,21.3,18.5,84.0,16.1,101.23,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6110,2018-09-14 03:00:00,5,20.9,18.9,88.0,16.1,101.24,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6111,2018-09-14 04:00:00,19,20.8,19.1,90.0,16.1,101.23,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6112,2018-09-14 05:00:00,39,20.6,19.3,92.0,16.1,101.24,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6113,2018-09-14 06:00:00,139,20.5,19.4,93.0,16.1,101.28,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6114,2018-09-14 07:00:00,421,21.0,19.8,93.0,16.1,101.29,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6115,2018-09-14 08:00:00,1072,21.5,20.2,92.0,16.1,101.26,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6116,2018-09-14 09:00:00,634,22.3,20.3,88.0,16.1,101.26,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6117,2018-09-14 10:00:00,383,22.8,20.7,88.0,16.1,101.26,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6118,2018-09-14 11:00:00,388,23.3,20.9,86.0,16.1,101.23,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6119,2018-09-14 12:00:00,484,24.3,21.2,83.0,16.1,101.21,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6120,2018-09-14 13:00:00,491,23.8,21.4,86.0,16.1,101.18,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6121,2018-09-14 14:00:00,469,24.3,21.3,83.0,16.1,101.13,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6122,2018-09-14 15:00:00,543,23.7,21.3,86.0,12.9,101.1,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6123,2018-09-14 16:00:00,845,23.6,21.1,86.0,16.1,101.08,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6124,2018-09-14 17:00:00,1200,22.9,20.7,87.0,16.1,101.08,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6125,2018-09-14 18:00:00,808,22.7,20.3,86.0,16.1,101.08,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6126,2018-09-14 19:00:00,604,22.3,20.3,88.0,16.1,101.09,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6127,2018-09-14 20:00:00,452,22.3,20.1,87.0,16.1,101.11,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6128,2018-09-14 21:00:00,321,22.3,20.3,88.0,16.1,101.13,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6129,2018-09-14 22:00:00,302,22.3,20.1,87.0,16.1,101.14,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6130,2018-09-14 23:00:00,233,22.0,20.5,91.0,16.1,101.16,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6131,2018-09-15 00:00:00,191,21.6,20.4,93.0,16.1,101.14,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6132,2018-09-15 01:00:00,124,21.5,20.8,95.0,8.1,101.11,30.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
6133,2018-09-15 02:00:00,95,21.7,20.3,92.0,14.5,101.13,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6134,2018-09-15 03:00:00,33,21.8,20.5,92.0,16.1,101.16,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6135,2018-09-15 04:00:00,20,22.2,20.5,90.0,16.1,101.17,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6136,2018-09-15 05:00:00,14,21.6,20.4,93.0,16.1,101.2,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6137,2018-09-15 06:00:00,40,21.5,20.3,93.0,16.1,101.22,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6138,2018-09-15 07:00:00,95,22.3,20.6,90.0,16.1,101.26,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6139,2018-09-15 08:00:00,211,23.0,20.9,88.0,16.1,101.27,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6140,2018-09-15 09:00:00,369,23.6,20.8,84.0,16.1,101.29,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6141,2018-09-15 10:00:00,430,24.5,21.1,81.0,16.1,101.32,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6142,2018-09-15 11:00:00,638,24.9,21.9,83.0,16.1,101.3,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6143,2018-09-15 12:00:00,712,25.8,22.1,80.0,16.1,101.29,35.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6144,2018-09-15 13:00:00,738,25.5,21.6,79.0,9.7,101.27,34.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
6145,2018-09-15 14:00:00,777,25.6,22.3,82.0,11.3,101.23,35.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6146,2018-09-15 15:00:00,813,26.4,22.3,78.0,16.1,101.19,36.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6147,2018-09-15 16:00:00,809,25.3,21.5,79.0,16.1,101.18,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6148,2018-09-15 17:00:00,818,25.3,21.9,81.0,14.5,101.16,35.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6149,2018-09-15 18:00:00,721,23.5,21.3,87.0,16.1,101.15,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6150,2018-09-15 19:00:00,643,23.3,20.9,86.0,16.1,101.17,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6151,2018-09-15 20:00:00,403,23.2,20.1,82.0,16.1,101.2,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6152,2018-09-15 21:00:00,370,23.2,21.1,88.0,11.3,101.2,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6153,2018-09-15 22:00:00,303,22.5,21.2,92.0,16.1,101.25,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6154,2018-09-15 23:00:00,263,22.1,20.2,89.0,16.1,101.27,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6155,2018-09-16 00:00:00,153,22.5,20.6,89.0,16.1,101.26,31.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6156,2018-09-16 01:00:00,127,22.0,20.8,93.0,16.1,101.26,30.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6157,2018-09-16 02:00:00,100,20.7,19.9,95.0,16.1,101.25,28.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6158,2018-09-16 03:00:00,73,21.3,20.7,96.0,16.1,101.24,29.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6159,2018-09-16 04:00:00,21,20.9,20.1,95.0,16.1,101.26,29.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6160,2018-09-16 05:00:00,18,21.2,20.2,94.0,16.1,101.29,29.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6161,2018-09-16 06:00:00,40,20.0,19.4,96.0,8.1,101.32,27.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0
6162,2018-09-16 07:00:00,93,21.5,21.0,97.0,16.1,101.34,30.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6163,2018-09-16 08:00:00,147,24.0,21.0,83.0,14.5,101.36,32.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6164,2018-09-16 09:00:00,284,24.2,20.8,81.0,16.1,101.36,32.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6165,2018-09-16 10:00:00,460,24.4,21.6,84.0,16.1,101.38,33.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6166,2018-09-16 11:00:00,630,24.9,22.0,84.0,16.1,101.35,34.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6167,2018-09-16 12:00:00,808,24.9,22.1,84.0,16.1,101.31,34.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6168,2018-09-16 13:00:00,852,24.5,22.2,87.0,16.1,101.27,34.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6169,2018-09-16 14:00:00,729,24.6,21.8,84.0,16.1,101.19,34.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6170,2018-09-16 15:00:00,789,25.3,21.3,78.0,16.1,101.11,34.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6171,2018-09-16 16:00:00,768,24.2,20.6,80.0,14.5,101.06,32.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6172,2018-09-16 17:00:00,808,23.9,20.6,82.0,16.1,101.05,32.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6173,2018-09-16 18:00:00,684,23.2,20.8,86.0,16.1,101.05,31.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6174,2018-09-16 19:00:00,606,22.9,20.8,88.0,16.1,101.0,31.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6175,2018-09-16 20:00:00,376,23.0,20.9,88.0,16.1,101.03,31.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6176,2018-09-16 21:00:00,281,23.4,20.8,85.0,16.1,101.01,32.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6177,2018-09-16 22:00:00,174,23.5,20.9,85.0,16.1,100.99,32.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6178,2018-09-16 23:00:00,149,22.9,21.2,90.0,16.1,100.96,31.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
6179,2018-09-17 00:00:00,46,22.1,21.1,94.0,16.1,100.94,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6180,2018-09-17 01:00:00,25,21.5,20.9,96.0,16.1,100.89,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6181,2018-09-17 02:00:00,21,21.1,20.8,98.0,4.8,100.85,29.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
6182,2018-09-17 03:00:00,11,21.5,21.2,98.0,1.6,100.83,30.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
6183,2018-09-17 04:00:00,12,20.9,20.7,99.0,16.1,100.79,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6184,2018-09-17 05:00:00,43,20.5,20.0,97.0,16.1,100.77,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6185,2018-09-17 06:00:00,135,21.0,20.7,98.0,16.1,100.77,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6186,2018-09-17 07:00:00,423,21.6,21.1,97.0,16.1,100.77,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6187,2018-09-17 08:00:00,1259,22.8,20.4,86.0,16.1,100.74,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6188,2018-09-17 09:00:00,650,23.4,19.8,80.0,4.0,100.72,31.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
6189,2018-09-17 10:00:00,291,23.9,19.9,78.0,16.1,100.68,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6190,2018-09-17 11:00:00,324,24.6,20.4,77.0,11.3,100.62,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6191,2018-09-17 12:00:00,394,24.9,20.1,74.0,16.1,100.57,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6192,2018-09-17 13:00:00,405,24.7,19.9,74.0,14.5,100.52,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6193,2018-09-17 14:00:00,387,25.0,20.7,77.0,12.9,100.43,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6194,2018-09-17 15:00:00,459,24.7,20.7,78.0,16.1,100.35,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6195,2018-09-17 16:00:00,759,25.1,20.4,75.0,16.1,100.28,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6196,2018-09-17 17:00:00,1446,25.0,20.8,77.0,16.1,100.26,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6197,2018-09-17 18:00:00,1065,23.7,20.9,84.0,16.1,100.22,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6198,2018-09-17 19:00:00,664,22.2,20.7,91.0,16.1,100.19,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6199,2018-09-17 20:00:00,423,22.3,21.0,92.0,16.1,100.21,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6200,2018-09-17 21:00:00,338,22.0,21.0,94.0,16.1,100.2,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
6201,2018-09-17 22:00:00,219,22.1,20.9,93.0,16.1,100.21,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
